Gene stable ID,Transcript stable ID,Gene name,Gene description,Transcript type,Transcript name,Gene type,Phenotype description,Study external reference
ENSG00000163093,ENST00000475571,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970],retained_intron,BBS5-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163093,ENST00000472667,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970],retained_intron,BBS5-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000156172,ENST00000286688,CFAP418,cilia and flagella associated protein 418 [Source:HGNC Symbol;Acc:HGNC:27232],protein_coding,CFAP418-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000296135,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000539217,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-214,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000699186,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding_CDS_not_defined,LZTFL1-216,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000684620,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000699187,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],nonsense_mediated_decay,LZTFL1-217,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000490463,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],nonsense_mediated_decay,LZTFL1-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000418700,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],nonsense_mediated_decay,LZTFL1-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000411866,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding_CDS_not_defined,LZTFL1-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000469874,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding_CDS_not_defined,LZTFL1-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000440576,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000478551,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],retained_intron,LZTFL1-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000495864,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],retained_intron,LZTFL1-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000480156,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],retained_intron,LZTFL1-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000445698,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000492333,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000472635,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding,LZTFL1-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000699188,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],retained_intron,LZTFL1-218,protein_coding,Bardet-Biedl syndrome,110
ENSG00000163818,ENST00000483279,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],protein_coding_CDS_not_defined,LZTFL1-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000335979,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000462412,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000493990,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],nonsense_mediated_decay,ARL6-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000463745,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000631834,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000496713,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000476753,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000113966,ENST00000494363,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000526760,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-210,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000533644,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-223,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000527251,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-212,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000526815,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-211,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000533557,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-222,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000318312,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-201,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000525809,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-208,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000455748,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-203,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000529955,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-218,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000526035,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-209,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000534730,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-224,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000532908,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-220,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000529766,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-215,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000393994,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-202,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000630659,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-225,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000524907,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-207,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000524705,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-205,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000524458,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-204,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000533430,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-221,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000529953,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-217,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000528543,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-214,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000532283,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-219,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000524884,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-206,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000529895,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-216,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000174483,ENST00000527959,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-213,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000373602,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],protein_coding,CCDC28B-201,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000469003,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],protein_coding_CDS_not_defined,CCDC28B-204,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000421922,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],protein_coding,CCDC28B-202,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000680626,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],retained_intron,CCDC28B-207,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000461819,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],nonsense_mediated_decay,CCDC28B-203,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000681230,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],protein_coding,CCDC28B-209,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000680046,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],retained_intron,CCDC28B-206,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000483009,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],protein_coding_CDS_not_defined,CCDC28B-205,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000160050,ENST00000681089,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],retained_intron,CCDC28B-208,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000335979,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-201,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000462412,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-202,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000493990,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],nonsense_mediated_decay,ARL6-205,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000463745,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-203,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000631834,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-208,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000496713,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-207,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000476753,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-204,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000113966,ENST00000494363,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-206,protein_coding,BARDET-BIEDL SYNDROME 1,209900
ENSG00000179941,ENST00000650064,BBS10,Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291],protein_coding,BBS10-201,protein_coding,BARDET-BIEDL SYNDROME 10,615987
ENSG00000119401,ENST00000450136,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-203,protein_coding,BARDET-BIEDL SYNDROME 11,615988
ENSG00000119401,ENST00000373983,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-201,protein_coding,BARDET-BIEDL SYNDROME 11,615988
ENSG00000119401,ENST00000411410,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-202,protein_coding,BARDET-BIEDL SYNDROME 11,615988
ENSG00000181004,ENST00000542236,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-203,protein_coding,BARDET-BIEDL SYNDROME 12,615989
ENSG00000181004,ENST00000314218,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-201,protein_coding,BARDET-BIEDL SYNDROME 12,615989
ENSG00000181004,ENST00000433287,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-202,protein_coding,BARDET-BIEDL SYNDROME 12,615989
ENSG00000011143,ENST00000678763,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-232,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678568,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-230,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000313863,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-201,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000393119,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-202,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000675753,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-213,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677160,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-218,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678463,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-228,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677416,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-219,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677709,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-223,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678011,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-225,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677486,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-221,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000676787,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-214,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678641,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-231,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677111,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-217,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678432,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-227,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000537529,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-204,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000393120,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-203,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000583577,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-211,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000580127,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-208,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000577824,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-205,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000585134,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-212,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000579358,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-207,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000581761,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-210,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677546,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-222,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678481,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-229,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677076,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-216,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677475,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-220,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000679081,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-234,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678928,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-233,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000676975,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-215,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000678211,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-226,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000578789,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-206,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000677791,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-224,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000011143,ENST00000581180,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-209,protein_coding,BARDET-BIEDL SYNDROME 13,615990
ENSG00000164953,ENST00000684064,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding,TMEM67-241,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000498673,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding,TMEM67-212,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000518319,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding,TMEM67-213,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000682804,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding_CDS_not_defined,TMEM67-227,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000684416,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding_CDS_not_defined,TMEM67-245,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000684733,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],retained_intron,TMEM67-247,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000521065,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],nonsense_mediated_decay,TMEM67-217,protein_coding,Bardet-Biedl syndrome 14,615991
ENSG00000164953,ENST00000453906,TMEM67,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],protein_coding,TMEM67-206,protein_coding,Bardet-Biedl syndrome 14,615991
